"legal_desktop_path","application_path","sha256","bytes"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/john-a-gadola.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/john-a-gadola.md","699B47E7CB1AF780FA0544636A4DFA19B9DAEDC644571E6E147B9758624B28C9","4149"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/genesee/judge-policies/khary-l-hanible.md","5ED5E2EF33E78E656072A7EED0FC174752AEE0CDDC1161A4160F3E4AF196A489","4159"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","5ED5E2EF33E78E656072A7EED0FC174752AEE0CDDC1161A4160F3E4AF196A489","4159"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/genesee/judge-policies/khary-l-hanible.md","5ED5E2EF33E78E656072A7EED0FC174752AEE0CDDC1161A4160F3E4AF196A489","4159"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/genesee/judge-policies/khary-l-hanible.md","5ED5E2EF33E78E656072A7EED0FC174752AEE0CDDC1161A4160F3E4AF196A489","4159"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/caselaw/custody-standards.md","C8D597686E43BDCD00487997E76D4A891B112C4FC3F5C83E24B4D1DB9AB4D2F2","2880"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","C8D597686E43BDCD00487997E76D4A891B112C4FC3F5C83E24B4D1DB9AB4D2F2","2880"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/caselaw/custody-standards.md","C8D597686E43BDCD00487997E76D4A891B112C4FC3F5C83E24B4D1DB9AB4D2F2","2880"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/custody-standards.md","C8D597686E43BDCD00487997E76D4A891B112C4FC3F5C83E24B4D1DB9AB4D2F2","2880"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/caselaw/discovery-sanctions.md","5D56463DF2EFB50E61957B058DA052CDDE30978EABEA39BDB1D580E4560A6C48","3061"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","5D56463DF2EFB50E61957B058DA052CDDE30978EABEA39BDB1D580E4560A6C48","3061"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/caselaw/discovery-sanctions.md","5D56463DF2EFB50E61957B058DA052CDDE30978EABEA39BDB1D580E4560A6C48","3061"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/discovery-sanctions.md","5D56463DF2EFB50E61957B058DA052CDDE30978EABEA39BDB1D580E4560A6C48","3061"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/caselaw/evidence-authentication.md","F7FEAF197A21A9128A5E1F7CC874C11C2F24DEBFEC4370DBB719343268B54230","3728"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","F7FEAF197A21A9128A5E1F7CC874C11C2F24DEBFEC4370DBB719343268B54230","3728"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/caselaw/evidence-authentication.md","F7FEAF197A21A9128A5E1F7CC874C11C2F24DEBFEC4370DBB719343268B54230","3728"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/evidence-authentication.md","F7FEAF197A21A9128A5E1F7CC874C11C2F24DEBFEC4370DBB719343268B54230","3728"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/caselaw/referee-de-novo-review.md","8A4DA9F0B22AA05E28144967929109CD677E287BDF8455889068C3F8A260A4C7","3364"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","8A4DA9F0B22AA05E28144967929109CD677E287BDF8455889068C3F8A260A4C7","3364"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/caselaw/referee-de-novo-review.md","8A4DA9F0B22AA05E28144967929109CD677E287BDF8455889068C3F8A260A4C7","3364"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/caselaw/referee-de-novo-review.md","8A4DA9F0B22AA05E28144967929109CD677E287BDF8455889068C3F8A260A4C7","3364"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/audit/audit-form-and-supplement-drift.md","2A5CCBF25F8A7934A00535689A85AE50C31CCB2DA4C4CBD7135C9EBA4170FEE5","2889"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","2A5CCBF25F8A7934A00535689A85AE50C31CCB2DA4C4CBD7135C9EBA4170FEE5","2889"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/audit/audit-form-and-supplement-drift.md","2A5CCBF25F8A7934A00535689A85AE50C31CCB2DA4C4CBD7135C9EBA4170FEE5","2889"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-form-and-supplement-drift.md","2A5CCBF25F8A7934A00535689A85AE50C31CCB2DA4C4CBD7135C9EBA4170FEE5","2889"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/audit/audit-high-risk-gaps.md","5758A582147DE17DB3D5AE9CF699F1770B6A16E54C4EA54E40F2FD47A83BAE27","2935"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","5758A582147DE17DB3D5AE9CF699F1770B6A16E54C4EA54E40F2FD47A83BAE27","2935"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/audit/audit-high-risk-gaps.md","5758A582147DE17DB3D5AE9CF699F1770B6A16E54C4EA54E40F2FD47A83BAE27","2935"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-high-risk-gaps.md","5758A582147DE17DB3D5AE9CF699F1770B6A16E54C4EA54E40F2FD47A83BAE27","2935"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/audit/audit-mifile-nonlisting.md","2CFB4A0C7888E8B483AF30F6EF7031E44360B6B3897141B48D41C32EAFFAA718","2524"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","2CFB4A0C7888E8B483AF30F6EF7031E44360B6B3897141B48D41C32EAFFAA718","2524"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/audit/audit-mifile-nonlisting.md","2CFB4A0C7888E8B483AF30F6EF7031E44360B6B3897141B48D41C32EAFFAA718","2524"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-mifile-nonlisting.md","2CFB4A0C7888E8B483AF30F6EF7031E44360B6B3897141B48D41C32EAFFAA718","2524"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-reference/references/audit/audit-primary-text-access-limits.md","E2BE6426C513DA3E1028CF123A677D1616AD2EFE6872FB9346C9BB1B3EA8FD93","2656"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","docs/planning/original-context/skills/CURATED-custodyguide_v1/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","E2BE6426C513DA3E1028CF123A677D1616AD2EFE6872FB9346C9BB1B3EA8FD93","2656"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-reference/references/audit/audit-primary-text-access-limits.md","E2BE6426C513DA3E1028CF123A677D1616AD2EFE6872FB9346C9BB1B3EA8FD93","2656"
"donors/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","docs/planning/original-context/main-donor-inspiration-content/custodyguide_v1complete_20260812/Projects/custody-guide/toolkit-package/plugin/skills/toolkit/content/toolkit/references/audit/audit-primary-text-access-limits.md","E2BE6426C513DA3E1028CF123A677D1616AD2EFE6872FB9346C9BB1B3EA8FD93","2656"
